date,year,min temp,max temp,avg temp,daily gdd,cumulative gdd,cumulative avg temp,21-day rolling avg temp,20-year avg day of the year with peak cherry blossom,bloom day of the year
1905-03-19,1905,-3.7,14.7,4.4,0.0,11.900000000000002,83.10000000000001,4.373684210526315,104.9,105
1905-03-20,1905,-1.8,7.5,3.5,0.0,11.900000000000002,86.60000000000001,4.33,104.9,105
1905-03-21,1905,1.2,14.5,7.5,2.5,14.400000000000002,94.10000000000001,4.480952380952381,104.9,105
1905-03-22,1905,-1.3,14.4,7.4,2.4000000000000004,16.800000000000004,101.50000000000001,4.719047619047619,104.9,105
1905-03-23,1905,8.1,11.0,9.1,4.1,20.900000000000006,110.60000000000001,5.014285714285715,104.9,105
1905-03-24,1905,7.1,17.4,11.2,6.199999999999999,27.100000000000005,121.80000000000001,5.266666666666667,104.9,105
1905-03-25,1905,8.6,13.6,10.5,5.5,32.60000000000001,132.3,5.533333333333333,104.9,105
1905-03-26,1905,5.6,14.3,8.5,3.5,36.10000000000001,140.8,5.852380952380952,104.9,105
1905-03-27,1905,4.4,10.0,6.6,1.5999999999999996,37.70000000000001,147.4,6.10952380952381,104.9,105
1905-03-28,1905,5.9,16.8,10.3,5.300000000000001,43.000000000000014,157.70000000000002,6.590476190476189,104.9,105
1905-03-29,1905,5.2,19.3,11.5,6.5,49.500000000000014,169.20000000000002,6.976190476190476,104.9,105
1905-03-30,1905,5.1,20.7,13.5,8.5,58.000000000000014,182.70000000000002,7.380952380952381,104.9,105
1905-03-31,1905,10.4,23.4,16.8,11.8,69.80000000000001,199.50000000000003,8.00952380952381,104.9,105
1905-04-01,1905,12.9,19.8,16.7,11.7,81.50000000000001,216.20000000000002,8.614285714285714,104.9,105
1905-04-02,1905,8.0,14.8,11.0,6.0,87.50000000000001,227.20000000000002,8.79047619047619,104.9,105
1905-04-03,1905,8.0,11.6,9.1,4.1,91.60000000000001,236.3,8.91904761904762,104.9,105
1905-04-04,1905,0.5,15.0,7.7,2.7,94.30000000000001,244.0,8.819047619047618,104.9,105
1905-04-05,1905,-2.4,16.6,6.4,1.4000000000000004,95.70000000000002,250.4,8.766666666666666,104.9,105
1905-04-06,1905,-1.4,19.1,9.4,4.4,100.10000000000002,259.8,8.976190476190476,104.9,105
1905-04-07,1905,4.2,16.3,10.2,5.199999999999999,105.30000000000003,270.0,9.295238095238094,104.9,105
1905-04-08,1905,0.5,16.2,7.9,2.9000000000000004,108.20000000000003,277.9,9.485714285714286,104.9,105
1905-04-09,1905,-3.5,19.9,7.5,2.5,110.70000000000003,285.4,9.633333333333335,104.9,105
1905-04-10,1905,5.5,13.6,10.2,5.199999999999999,115.90000000000003,295.59999999999997,9.952380952380953,104.9,105
1905-04-11,1905,10.8,21.8,15.5,10.5,126.40000000000003,311.09999999999997,10.333333333333334,104.9,105
1905-04-12,1905,8.3,23.5,14.6,9.6,136.00000000000003,325.7,10.676190476190476,104.9,105
1905-04-13,1905,5.5,17.9,12.5,7.5,143.50000000000003,338.2,10.838095238095239,104.9,105
1905-04-14,1905,4.6,17.4,12.1,7.1,150.60000000000002,350.3,10.880952380952381,104.9,105
1905-04-15,1905,-0.6,20.3,9.4,4.4,155.00000000000003,359.7,10.828571428571427,104.9,105
1905-04-16,1905,3.4,23.4,14.2,9.2,164.20000000000002,373.9,11.1,104.9,105
1905-04-17,1905,9.0,16.0,11.7,6.699999999999999,170.9,385.59999999999997,11.342857142857142,104.9,105
1905-04-18,1905,3.0,15.3,9.4,4.4,175.3,394.99999999999994,11.299999999999999,104.9,105
1905-04-19,1905,1.9,19.3,11.0,6.0,181.3,405.99999999999994,11.276190476190477,104.9,105
1905-04-20,1905,9.0,23.2,15.1,10.1,191.4,421.09999999999997,11.352380952380953,104.9,105
1905-04-21,1905,8.4,18.0,13.4,8.4,199.8,434.49999999999994,11.19047619047619,104.9,105
1905-04-22,1905,1.3,16.0,7.4,2.4000000000000004,202.20000000000002,441.8999999999999,10.747619047619049,104.9,105
1905-04-23,1905,1.3,17.2,7.9,2.9000000000000004,205.10000000000002,449.7999999999999,10.6,104.9,105
1905-04-24,1905,-0.5,18.1,9.2,4.199999999999999,209.3,458.9999999999999,10.604761904761904,104.9,105
1905-04-25,1905,8.6,15.0,11.9,6.9,216.20000000000002,470.89999999999986,10.804761904761905,104.9,105
1905-04-26,1905,11.9,16.8,14.2,9.2,225.4,485.09999999999985,11.176190476190476,104.9,105
1905-04-27,1905,8.8,21.6,14.4,9.4,234.8,499.49999999999983,11.414285714285715,104.9,105
1905-04-28,1905,3.1,20.3,10.3,5.300000000000001,240.10000000000002,509.79999999999984,11.41904761904762,104.9,105
1905-04-29,1905,-1.7,20.1,9.9,4.9,245.00000000000003,519.6999999999998,11.514285714285714,104.9,105
1905-04-30,1905,4.1,22.2,13.4,8.4,253.40000000000003,533.0999999999998,11.795238095238094,104.9,105
1906-03-01,1906,-2.8,10.4,2.9,0.0,0.0,2.9,2.9,104.5,105
1906-03-02,1906,-5.1,11.9,3.5,0.0,0.0,6.4,3.2,104.5,105
1906-03-03,1906,1.6,11.7,5.2,0.20000000000000018,0.20000000000000018,11.600000000000001,3.8666666666666667,104.5,105
1906-03-04,1906,-2.7,4.9,0.9,0.0,0.20000000000000018,12.500000000000002,3.125,104.5,105
1906-03-05,1906,-6.2,10.3,2.5,0.0,0.20000000000000018,15.000000000000002,3.0,104.5,105
1906-03-06,1906,0.0,7.7,3.2,0.0,0.20000000000000018,18.200000000000003,3.033333333333333,104.5,105
1906-03-07,1906,-2.5,6.6,1.2,0.0,0.20000000000000018,19.400000000000002,2.7714285714285714,104.5,105
1906-03-08,1906,-3.9,8.6,1.2,0.0,0.20000000000000018,20.6,2.575,104.5,105
1906-03-09,1906,-4.5,13.7,3.5,0.0,0.20000000000000018,24.1,2.677777777777778,104.5,105
1906-03-10,1906,-0.7,14.9,7.1,2.0999999999999996,2.3,31.200000000000003,3.12,104.5,105
1906-03-11,1906,5.8,12.3,9.2,4.199999999999999,6.499999999999999,40.400000000000006,3.6727272727272724,104.5,105
1906-03-12,1906,0.5,14.5,7.7,2.7,9.2,48.10000000000001,4.008333333333334,104.5,105
1906-03-13,1906,-2.1,14.2,5.9,0.9000000000000004,10.1,54.00000000000001,4.153846153846154,104.5,105
1906-03-14,1906,-1.4,16.0,7.7,2.7,12.8,61.70000000000001,4.4071428571428575,104.5,105
1906-03-15,1906,0.9,14.1,6.1,1.0999999999999996,13.9,67.80000000000001,4.52,104.5,105
1906-03-16,1906,-1.8,12.5,4.2,0.0,13.9,72.00000000000001,4.5,104.5,105
1906-03-17,1906,-4.9,14.5,4.7,0.0,13.9,76.70000000000002,4.511764705882353,104.5,105
1906-03-18,1906,-1.6,19.2,9.3,4.300000000000001,18.200000000000003,86.00000000000001,4.777777777777778,104.5,105
1906-03-19,1906,6.6,19.5,11.7,6.699999999999999,24.900000000000002,97.70000000000002,5.1421052631578945,104.5,105
1906-03-20,1906,1.9,24.4,12.6,7.6,32.5,110.30000000000001,5.515,104.5,105
1906-03-21,1906,6.4,17.5,11.8,6.800000000000001,39.3,122.10000000000001,5.814285714285714,104.5,105
1906-03-22,1906,-0.9,12.5,6.0,1.0,40.3,128.10000000000002,5.961904761904761,104.5,105
1906-03-23,1906,-2.9,14.5,6.5,1.5,41.8,134.60000000000002,6.104761904761904,104.5,105
1906-03-24,1906,7.1,17.0,10.8,5.800000000000001,47.599999999999994,145.40000000000003,6.371428571428572,104.5,105
1906-03-25,1906,2.4,13.7,7.1,2.0999999999999996,49.699999999999996,152.50000000000003,6.666666666666667,104.5,105
1906-03-26,1906,-1.8,12.5,4.5,0.0,49.699999999999996,157.00000000000003,6.761904761904762,104.5,105
1906-03-27,1906,-2.9,11.6,5.3,0.2999999999999998,49.99999999999999,162.30000000000004,6.861904761904763,104.5,105
1906-03-28,1906,4.4,18.5,9.8,4.800000000000001,54.8,172.10000000000005,7.2714285714285705,104.5,105
1906-03-29,1906,2.5,17.5,10.2,5.199999999999999,60.0,182.30000000000004,7.700000000000001,104.5,105
1906-03-30,1906,10.1,16.4,12.1,7.1,67.1,194.40000000000003,8.109523809523811,104.5,105
1906-03-31,1906,4.8,16.6,9.6,4.6,71.69999999999999,204.00000000000003,8.22857142857143,104.5,105
1906-04-01,1906,-0.3,20.1,9.4,4.4,76.1,213.40000000000003,8.238095238095237,104.5,105
1906-04-02,1906,1.2,22.4,11.6,6.6,82.69999999999999,225.00000000000003,8.423809523809524,104.5,105
1906-04-03,1906,4.6,19.7,11.4,6.4,89.1,236.40000000000003,8.685714285714287,104.5,105
1906-04-04,1906,-0.6,17.0,7.2,2.2,91.3,243.60000000000002,8.661904761904761,104.5,105
1906-04-05,1906,-2.8,14.5,5.8,0.7999999999999998,92.1,249.40000000000003,8.647619047619047,104.5,105
1906-04-06,1906,-2.4,20.0,8.6,3.5999999999999996,95.69999999999999,258.00000000000006,8.857142857142858,104.5,105
1906-04-07,1906,0.4,21.4,10.7,5.699999999999999,101.39999999999999,268.70000000000005,9.142857142857142,104.5,105
1906-04-08,1906,5.9,19.4,12.5,7.5,108.89999999999999,281.20000000000005,9.295238095238094,104.5,105
1906-04-09,1906,9.7,14.5,11.7,6.699999999999999,115.6,292.90000000000003,9.295238095238096,104.5,105
1906-04-10,1906,6.4,18.2,11.0,6.0,121.6,303.90000000000003,9.219047619047618,104.5,105
1906-04-11,1906,1.6,16.0,7.3,2.3,123.89999999999999,311.20000000000005,9.004761904761905,104.5,105
1906-04-12,1906,-2.1,18.0,8.2,3.1999999999999993,127.1,319.40000000000003,9.109523809523811,104.5,105
1906-04-13,1906,3.1,21.2,11.0,6.0,133.1,330.40000000000003,9.323809523809524,104.5,105
1906-04-14,1906,1.2,21.5,11.1,6.1,139.2,341.50000000000006,9.338095238095239,104.5,105
1906-04-15,1906,4.6,23.5,14.5,9.5,148.7,356.00000000000006,9.69047619047619,104.5,105
1906-04-16,1906,13.5,19.1,15.8,10.8,159.5,371.80000000000007,10.22857142857143,104.5,105
1906-04-17,1906,7.9,17.8,12.5,7.5,167.0,384.30000000000007,10.571428571428571,104.5,105
1906-04-18,1906,3.9,18.4,10.4,5.4,172.4,394.70000000000005,10.6,104.5,105
1906-04-19,1906,-0.2,21.3,9.6,4.6,177.0,404.30000000000007,10.571428571428571,104.5,105
1906-04-20,1906,0.3,20.5,10.0,5.0,182.0,414.30000000000007,10.471428571428572,104.5,105
1906-04-21,1906,1.3,23.8,13.7,8.7,190.7,428.00000000000006,10.666666666666666,104.5,105
1906-04-22,1906,12.9,17.0,14.9,9.9,200.6,442.90000000000003,10.928571428571429,104.5,105
1906-04-23,1906,13.0,18.9,15.6,10.6,211.2,458.50000000000006,11.119047619047619,104.5,105
1906-04-24,1906,7.8,24.5,14.8,9.8,221.0,473.30000000000007,11.280952380952382,104.5,105
1906-04-25,1906,4.8,24.6,13.7,8.7,229.7,487.00000000000006,11.59047619047619,104.5,105
1906-04-26,1906,8.2,20.0,14.7,9.7,239.39999999999998,501.70000000000005,12.014285714285714,104.5,105
1906-04-27,1906,13.4,17.8,15.1,10.1,249.49999999999997,516.8000000000001,12.323809523809524,104.5,105
1906-04-28,1906,4.6,19.0,11.8,6.800000000000001,256.29999999999995,528.6,12.376190476190478,104.5,105
1906-04-29,1906,0.8,20.7,10.1,5.1,261.4,538.7,12.261904761904763,104.5,105
1906-04-30,1906,-0.3,20.0,10.6,5.6,267.0,549.3000000000001,12.209523809523809,104.5,105
1907-03-01,1907,-5.0,7.3,-0.2,0.0,0.0,-0.2,-0.2,104.25,103
1907-03-02,1907,-8.2,9.0,0.5,0.0,0.0,0.3,0.15,104.25,103
1907-03-03,1907,-6.4,9.6,1.0,0.0,0.0,1.3,0.43333333333333335,104.25,103
1907-03-04,1907,-5.5,9.5,1.8,0.0,0.0,3.1,0.775,104.25,103
1907-03-05,1907,-1.2,8.5,2.0,0.0,0.0,5.1,1.02,104.25,103
1907-03-06,1907,-3.3,13.1,3.1,0.0,0.0,8.2,1.3666666666666665,104.25,103
1907-03-07,1907,-5.0,15.7,4.8,0.0,0.0,13.0,1.8571428571428572,104.25,103
1907-03-08,1907,0.7,18.0,9.1,4.1,4.1,22.1,2.7625,104.25,103
1907-03-09,1907,4.8,18.4,10.1,5.1,9.2,32.2,3.577777777777778,104.25,103
1907-03-10,1907,1.3,20.3,10.0,5.0,14.2,42.2,4.220000000000001,104.25,103
1907-03-11,1907,4.8,20.7,11.9,6.9,21.1,54.1,4.918181818181818,104.25,103
1907-03-12,1907,5.1,19.1,10.6,5.6,26.700000000000003,64.7,5.391666666666667,104.25,103
1907-03-13,1907,1.3,20.1,8.5,3.5,30.200000000000003,73.2,5.630769230769231,104.25,103
1907-03-14,1907,2.8,9.4,6.6,1.5999999999999996,31.800000000000004,79.8,5.7,104.25,103
1907-03-15,1907,3.5,12.2,6.7,1.7000000000000002,33.50000000000001,86.5,5.766666666666667,104.25,103
1907-03-16,1907,-5.0,7.7,0.4,0.0,33.50000000000001,86.9,5.43125,104.25,103
1907-03-17,1907,-8.2,9.5,0.8,0.0,33.50000000000001,87.7,5.158823529411765,104.25,103
1907-03-18,1907,-5.6,11.5,1.6,0.0,33.50000000000001,89.3,4.961111111111111,104.25,103
1907-03-19,1907,-3.0,8.1,2.3,0.0,33.50000000000001,91.6,4.821052631578947,104.25,103
1907-03-20,1907,-3.6,9.3,1.4,0.0,33.50000000000001,93.0,4.65,104.25,103
1907-03-21,1907,-5.7,13.7,3.5,0.0,33.50000000000001,96.5,4.595238095238095,104.25,103
1907-03-22,1907,2.2,11.5,8.3,3.3000000000000007,36.80000000000001,104.8,5.0,104.25,103
1907-03-23,1907,8.0,18.6,12.7,7.699999999999999,44.500000000000014,117.5,5.580952380952381,104.25,103
1907-03-24,1907,1.5,16.9,9.1,4.1,48.600000000000016,126.6,5.966666666666667,104.25,103
1907-03-25,1907,5.0,12.5,8.0,3.0,51.600000000000016,134.6,6.261904761904762,104.25,103
1907-03-26,1907,-1.8,19.9,8.0,3.0,54.600000000000016,142.6,6.5476190476190474,104.25,103
1907-03-27,1907,5.6,9.3,6.9,1.9000000000000004,56.500000000000014,149.5,6.7285714285714295,104.25,103
1907-03-28,1907,-2.1,12.0,5.0,0.0,56.500000000000014,154.5,6.738095238095238,104.25,103
1907-03-29,1907,-3.2,10.0,3.7,0.0,56.500000000000014,158.2,6.480952380952381,104.25,103
1907-03-30,1907,-2.0,13.6,4.9,0.0,56.500000000000014,163.1,6.233333333333333,104.25,103
1907-03-31,1907,-3.4,15.1,5.2,0.20000000000000018,56.70000000000002,168.29999999999998,6.004761904761905,104.25,103
1907-04-01,1907,3.2,10.8,5.7,0.7000000000000002,57.40000000000002,173.99999999999997,5.70952380952381,104.25,103
1907-04-02,1907,-0.1,14.3,5.7,0.7000000000000002,58.10000000000002,179.69999999999996,5.476190476190476,104.25,103
1907-04-03,1907,-1.9,13.8,6.6,1.5999999999999996,59.700000000000024,186.29999999999995,5.385714285714285,104.25,103
1907-04-04,1907,2.9,19.9,10.8,5.800000000000001,65.50000000000003,197.09999999999997,5.585714285714286,104.25,103
1907-04-05,1907,4.5,19.3,11.4,6.4,71.90000000000003,208.49999999999997,5.809523809523809,104.25,103
1907-04-06,1907,8.8,14.3,11.1,6.1,78.00000000000003,219.59999999999997,6.319047619047619,104.25,103
1907-04-07,1907,2.8,18.3,10.1,5.1,83.10000000000002,229.69999999999996,6.761904761904762,104.25,103
1907-04-08,1907,-2.0,20.6,9.1,4.1,87.20000000000002,238.79999999999995,7.119047619047619,104.25,103
1907-04-09,1907,3.7,23.7,13.8,8.8,96.00000000000001,252.59999999999997,7.666666666666667,104.25,103
1907-04-10,1907,11.5,16.7,14.3,9.3,105.30000000000001,266.9,8.280952380952382,104.25,103
1907-04-11,1907,8.0,20.3,13.3,8.3,113.60000000000001,280.2,8.747619047619047,104.25,103
1907-04-12,1907,2.9,21.9,12.2,7.199999999999999,120.80000000000001,292.4,8.933333333333334,104.25,103
1907-04-13,1907,8.6,24.4,16.8,11.8,132.60000000000002,309.2,9.128571428571428,104.25,103
1907-04-14,1907,8.4,19.1,14.9,9.9,142.50000000000003,324.09999999999997,9.404761904761905,104.25,103
1907-04-15,1907,2.4,20.7,11.1,6.1,148.60000000000002,335.2,9.552380952380954,104.25,103
1907-04-16,1907,6.5,18.9,11.3,6.300000000000001,154.90000000000003,346.5,9.70952380952381,104.25,103
1907-04-17,1907,-0.5,18.7,9.4,4.4,159.30000000000004,355.9,9.82857142857143,104.25,103
1907-04-18,1907,3.3,19.1,9.8,4.800000000000001,164.10000000000005,365.7,10.057142857142859,104.25,103
1907-04-19,1907,-1.5,20.8,10.9,5.9,170.00000000000006,376.59999999999997,10.4,104.25,103
1907-04-20,1907,11.8,16.9,14.7,9.7,179.70000000000005,391.29999999999995,10.866666666666667,104.25,103
1907-04-21,1907,4.1,18.9,12.3,7.300000000000001,187.00000000000006,403.59999999999997,11.204761904761904,104.25,103
1907-04-22,1907,-0.7,17.2,7.9,2.9000000000000004,189.90000000000006,411.49999999999994,11.30952380952381,104.25,103
1907-04-23,1907,0.9,20.3,9.1,4.1,194.00000000000006,420.59999999999997,11.471428571428572,104.25,103
1907-04-24,1907,-0.5,22.2,11.2,6.199999999999999,200.20000000000005,431.79999999999995,11.69047619047619,104.25,103
1907-04-25,1907,5.3,24.6,13.5,8.5,208.70000000000005,445.29999999999995,11.81904761904762,104.25,103
1907-04-26,1907,8.3,22.4,15.4,10.4,219.10000000000005,460.69999999999993,12.00952380952381,104.25,103
1907-04-27,1907,13.6,17.4,15.2,10.2,229.30000000000004,475.8999999999999,12.204761904761906,104.25,103
1907-04-28,1907,11.4,23.4,16.6,11.600000000000001,240.90000000000003,492.49999999999994,12.514285714285714,104.25,103
1907-04-29,1907,9.8,25.4,16.6,11.600000000000001,252.50000000000003,509.09999999999997,12.871428571428572,104.25,103
1907-04-30,1907,12.5,22.9,18.1,13.100000000000001,265.6,527.1999999999999,13.076190476190474,104.25,103
1908-03-01,1908,8.7,14.6,11.4,6.4,6.4,11.4,11.4,103.9,102
1908-03-02,1908,2.3,10.9,6.8,1.7999999999999998,8.2,18.2,9.1,103.9,102
1908-03-03,1908,1.3,6.8,3.5,0.0,8.2,21.7,7.233333333333333,103.9,102
1908-03-04,1908,1.4,8.2,5.2,0.20000000000000018,8.399999999999999,26.9,6.725,103.9,102
1908-03-05,1908,2.5,10.2,5.2,0.20000000000000018,8.599999999999998,32.1,6.42,103.9,102
1908-03-06,1908,0.7,9.2,4.9,0.0,8.599999999999998,37.0,6.166666666666667,103.9,102
1908-03-07,1908,3.4,9.0,5.7,0.7000000000000002,9.299999999999997,42.7,6.1000000000000005,103.9,102
1908-03-08,1908,-0.4,9.4,3.6,0.0,9.299999999999997,46.300000000000004,5.7875000000000005,103.9,102
1908-03-09,1908,-2.3,4.3,0.6,0.0,9.299999999999997,46.900000000000006,5.211111111111111,103.9,102
1908-03-10,1908,-0.5,7.0,2.0,0.0,9.299999999999997,48.900000000000006,4.89,103.9,102
1908-03-11,1908,-0.5,8.5,2.4,0.0,9.299999999999997,51.300000000000004,4.663636363636364,103.9,102
1908-03-12,1908,-2.4,8.1,1.7,0.0,9.299999999999997,53.00000000000001,4.416666666666667,103.9,102
1908-03-13,1908,-2.5,9.9,2.2,0.0,9.299999999999997,55.20000000000001,4.246153846153846,103.9,102
1908-03-14,1908,-5.6,10.8,0.7,0.0,9.299999999999997,55.90000000000001,3.992857142857143,103.9,102
1908-03-15,1908,-6.3,11.8,2.4,0.0,9.299999999999997,58.30000000000001,3.8866666666666663,103.9,102
1908-03-16,1908,-5.2,17.3,5.7,0.7000000000000002,9.999999999999996,64.00000000000001,4.0,103.9,102
1908-03-17,1908,-0.6,15.7,7.1,2.0999999999999996,12.099999999999996,71.10000000000001,4.18235294117647,103.9,102
1908-03-18,1908,7.7,13.6,10.3,5.300000000000001,17.4,81.4,4.522222222222222,103.9,102
1908-03-19,1908,1.8,17.4,9.9,4.9,22.299999999999997,91.30000000000001,4.8052631578947365,103.9,102
1908-03-20,1908,1.4,10.2,6.3,1.2999999999999998,23.599999999999998,97.60000000000001,4.880000000000001,103.9,102
1908-03-21,1908,-2.4,8.6,1.9,0.0,23.599999999999998,99.50000000000001,4.738095238095238,103.9,102
1908-03-22,1908,-3.9,13.4,4.2,0.0,23.599999999999998,103.70000000000002,4.395238095238095,103.9,102
1908-03-23,1908,-1.9,19.3,8.8,3.8000000000000007,27.4,112.50000000000001,4.4904761904761905,103.9,102
1908-03-24,1908,6.6,20.3,12.4,7.4,34.8,124.90000000000002,4.914285714285715,103.9,102
1908-03-25,1908,6.2,23.0,14.0,9.0,43.8,138.90000000000003,5.333333333333333,103.9,102
1908-03-26,1908,5.3,15.1,10.2,5.199999999999999,49.0,149.10000000000002,5.571428571428572,103.9,102
1908-03-27,1908,0.0,12.5,5.1,0.09999999999999964,49.1,154.20000000000002,5.580952380952381,103.9,102
1908-03-28,1908,-3.5,15.9,6.3,1.2999999999999998,50.4,160.50000000000003,5.609523809523809,103.9,102
1908-03-29,1908,0.1,19.3,9.6,4.6,55.0,170.10000000000002,5.895238095238096,103.9,102
1908-03-30,1908,7.2,22.2,12.4,7.4,62.4,182.50000000000003,6.457142857142857,103.9,102
1908-03-31,1908,0.5,18.9,9.3,4.300000000000001,66.7,191.80000000000004,6.8047619047619055,103.9,102
1908-04-01,1908,4.4,11.1,8.5,3.5,70.2,200.30000000000004,7.095238095238095,103.9,102
1908-04-02,1908,6.7,19.7,12.3,7.300000000000001,77.5,212.60000000000005,7.6,103.9,102
1908-04-03,1908,2.0,22.9,12.6,7.6,85.1,225.20000000000005,8.095238095238095,103.9,102
1908-04-04,1908,10.0,13.8,11.2,6.199999999999999,91.3,236.40000000000003,8.595238095238095,103.9,102
1908-04-05,1908,9.0,12.5,11.3,6.300000000000001,97.6,247.70000000000005,9.019047619047617,103.9,102
1908-04-06,1908,9.4,19.5,12.5,7.5,105.1,260.20000000000005,9.342857142857142,103.9,102
1908-04-07,1908,3.1,18.7,10.1,5.1,110.19999999999999,270.30000000000007,9.485714285714286,103.9,102
1908-04-08,1908,5.9,12.2,8.4,3.4000000000000004,113.6,278.70000000000005,9.395238095238096,103.9,102
1908-04-09,1908,7.4,15.8,10.7,5.699999999999999,119.3,289.40000000000003,9.433333333333334,103.9,102
1908-04-10,1908,6.0,19.9,12.9,7.9,127.2,302.3,9.747619047619049,103.9,102
1908-04-11,1908,10.7,14.8,12.3,7.300000000000001,134.5,314.6,10.242857142857142,103.9,102
1908-04-12,1908,11.5,17.2,14.3,9.3,143.8,328.90000000000003,10.723809523809523,103.9,102
1908-04-13,1908,9.1,15.2,12.4,7.4,151.20000000000002,341.3,10.895238095238096,103.9,102
1908-04-14,1908,5.2,16.0,10.4,5.4,156.60000000000002,351.7,10.8,103.9,102
1908-04-15,1908,5.3,10.7,8.3,3.3000000000000007,159.90000000000003,360.0,10.528571428571428,103.9,102
1908-04-16,1908,-0.5,16.2,8.1,3.0999999999999996,163.00000000000003,368.1,10.428571428571429,103.9,102
1908-04-17,1908,3.8,20.9,10.9,5.9,168.90000000000003,379.0,10.704761904761904,103.9,102
1908-04-18,1908,0.9,21.9,9.5,4.5,173.40000000000003,388.5,10.857142857142858,103.9,102
1908-04-19,1908,-0.8,23.4,11.0,6.0,179.40000000000003,399.5,10.923809523809524,103.9,102
1908-04-20,1908,1.6,24.9,12.9,7.9,187.30000000000004,412.4,10.947619047619048,103.9,102
1908-04-21,1908,5.2,24.9,15.0,10.0,197.30000000000004,427.4,11.219047619047618,103.9,102
1908-04-22,1908,9.7,24.4,16.7,11.7,209.00000000000003,444.09999999999997,11.60952380952381,103.9,102
1908-04-23,1908,7.8,19.1,14.7,9.7,218.70000000000002,458.79999999999995,11.723809523809525,103.9,102
1908-04-24,1908,3.5,25.9,14.3,9.3,228.00000000000003,473.09999999999997,11.804761904761905,103.9,102
1908-04-25,1908,7.6,25.1,16.6,11.600000000000001,239.60000000000002,489.7,12.061904761904762,103.9,102
1908-04-26,1908,12.3,22.9,17.1,12.100000000000001,251.70000000000002,506.8,12.338095238095237,103.9,102
1908-04-27,1908,10.4,23.4,15.6,10.6,262.3,522.4,12.485714285714286,103.9,102
1908-04-28,1908,3.3,17.5,9.8,4.800000000000001,267.1,532.1999999999999,12.47142857142857,103.9,102
1908-04-29,1908,1.5,17.5,8.9,3.9000000000000004,271.0,541.0999999999999,12.495238095238097,103.9,102
1908-04-30,1908,0.5,20.1,8.2,3.1999999999999993,274.2,549.3,12.376190476190475,103.9,102
1909-03-01,1909,-1.4,9.8,4.2,0.0,0.0,4.2,4.2,103.95,108
1909-03-02,1909,-4.7,12.2,3.0,0.0,0.0,7.2,3.6,103.95,108
1909-03-03,1909,-1.6,9.3,3.4,0.0,0.0,10.6,3.533333333333333,103.95,108
1909-03-04,1909,-2.7,12.0,4.0,0.0,0.0,14.6,3.65,103.95,108
1909-03-05,1909,0.9,15.0,6.6,1.5999999999999996,1.5999999999999996,21.2,4.24,103.95,108
1909-03-06,1909,-1.6,10.9,5.7,0.7000000000000002,2.3,26.9,4.483333333333333,103.95,108
1909-03-07,1909,-1.2,14.9,5.6,0.5999999999999996,2.8999999999999995,32.5,4.642857142857143,103.95,108
1909-03-08,1909,-3.3,12.0,3.5,0.0,2.8999999999999995,36.0,4.5,103.95,108
1909-03-09,1909,-2.0,13.6,5.8,0.7999999999999998,3.6999999999999993,41.8,4.644444444444444,103.95,108
1909-03-10,1909,5.4,11.2,8.3,3.3000000000000007,7.0,50.099999999999994,5.01,103.95,108
1909-03-11,1909,4.2,18.7,10.4,5.4,12.4,60.49999999999999,5.5,103.95,108
1909-03-12,1909,5.1,14.8,11.1,6.1,18.5,71.6,5.966666666666666,103.95,108
1909-03-13,1909,1.7,9.2,5.9,0.9000000000000004,19.4,77.5,5.961538461538462,103.95,108
1909-03-14,1909,-4.3,10.3,2.6,0.0,19.4,80.1,5.721428571428571,103.95,108
1909-03-15,1909,-3.0,11.5,3.2,0.0,19.4,83.3,5.553333333333333,103.95,108
1909-03-16,1909,-1.1,4.8,2.2,0.0,19.4,85.5,5.34375,103.95,108
1909-03-17,1909,-0.9,9.4,3.5,0.0,19.4,89.0,5.235294117647059,103.95,108
1909-03-18,1909,-0.9,11.7,4.7,0.0,19.4,93.7,5.205555555555556,103.95,108
1909-03-19,1909,-3.1,10.2,4.5,0.0,19.4,98.2,5.1684210526315795,103.95,108
1909-03-20,1909,2.4,8.9,6.9,1.9000000000000004,21.299999999999997,105.10000000000001,5.255,103.95,108
1909-03-21,1909,3.3,14.4,8.0,3.0,24.299999999999997,113.10000000000001,5.385714285714285,103.95,108
1909-03-22,1909,-0.4,12.4,5.1,0.09999999999999964,24.4,118.2,5.428571428571429,103.95,108
1909-03-23,1909,-3.0,13.2,5.7,0.7000000000000002,25.099999999999998,123.9,5.557142857142857,103.95,108
1909-03-24,1909,7.8,15.9,11.1,6.1,31.199999999999996,135.0,5.923809523809524,103.95,108
1909-03-25,1909,0.6,11.0,5.6,0.5999999999999996,31.799999999999997,140.6,6.0,103.95,108
1909-03-26,1909,-3.0,9.4,1.7,0.0,31.799999999999997,142.29999999999998,5.766666666666667,103.95,108
1909-03-27,1909,-3.5,11.9,2.9,0.0,31.799999999999997,145.2,5.633333333333333,103.95,108
1909-03-28,1909,-2.5,14.1,6.5,1.5,33.3,151.7,5.6761904761904765,103.95,108
1909-03-29,1909,7.0,13.7,9.0,4.0,37.3,160.7,5.938095238095238,103.95,108
1909-03-30,1909,3.1,13.8,8.0,3.0,40.3,168.7,6.042857142857143,103.95,108
1909-03-31,1909,-0.8,14.8,5.4,0.40000000000000036,40.699999999999996,174.1,5.904761904761905,103.95,108
